,customer_id,req_id,insu_req_amount,insu_pay_amount,insu_cum_amount,insu_duration,customer_cost,risk
1581,C133055,C133055-20110421-11172-01-001,277569,597569.0,680000,17,-1.152866494457234,1
1582,C133065,C133065-20101103-13742-01-001,603200,1373200.0,1100000,11,-1.276525198938992,1
1583,C133069,C133069-20121029-11454-01-001,2941832,5649832.0,1400000,35,-0.9205148356534295,1
1584,C133085,C133085-20121018-18183-01-001,1958224,2368224.0,1400000,35,-0.20937339139955388,1
1585,C133098,C133098-20130510-10132-01-001,671969,10671969.0,1680000,42,-14.881638885127142,1
1586,C133108,C133108-20130822-11684-01-001,496034,656034.0,4300000,43,-0.32255853429402015,1
1587,C133110,C133110-20130618-14359-01-001,1421290,1601190.0,1720000,43,-0.1265751535576835,1
1588,C133127,C133127-20100603-18371-01-001,20900,220900.0,240000,6,-9.569377990430622,1
1589,C133133,C133133-20111010-13955-01-001,3928967,5028967.0,2200000,22,-0.2799718093839933,1
1590,C133138,C133138-20130926-13289-01-001,3029745,3179745.0,1840000,46,-0.04950911710391469,1
1591,C133161,C133161-20130718-19403-01-001,4533653,4953653.0,1640000,41,-0.09264052630406429,1
1592,C133168,C133168-20130912-13742-01-001,963348,1283348.0,4500000,45,-0.33217487346213415,1
1593,C133174,C133174-20130325-20521-01-001,92800,442800.0,1560000,39,-3.771551724137931,1
1594,C133194,C133194-20130705-13265-01-001,204600,1063796.0,16800000,42,-4.199393939393939,1
1595,C133229,C133229-20130410-18981-01-001,100791,260791.0,1560000,39,-1.5874433233125973,1
1596,C133243,C133243-20130705-13779-01-001,2694984,6054984.0,1680000,42,-1.2467606486717546,1
1597,C133261,C133261-20130418-15249-01-001,1718018,1748018.0,1560000,39,-0.017461982354084766,1
1598,C133295,C133295-20130809-11001-01-001,2695636,2699909.0,5850000,39,-0.001585154672218356,1
1599,C133306,C133306-20110628-18413-01-001,233223,780288.0,1800000,18,-2.3456734541618967,1
1600,C133313,C133313-20101109-16965-01-001,2005849,2505849.0,1000000,10,-0.24927100694020338,1
1601,C133328,C133328-20130221-19342-01-001,6321311,6752452.0,1400000,35,-0.06820436456931166,1
1602,C133334,C133334-20120605-17886-01-001,2053422,2153422.0,1080000,27,-0.04869919578148087,1
1603,C133339,C133339-20130903-14633-01-001,2937000,3437000.0,7400000,37,-0.17024174327545114,1
1604,C133340,C133340-20130219-19113-01-001,1995084,3895084.0,3600000,36,-0.9523408538186864,1
1605,C133353,C133353-20121019-12909-01-001,481000,2481000.0,3200000,32,-4.158004158004158,1
1606,C133404,C133404-20101231-16274-01-001,271216,301216.0,400000,10,-0.11061294318919238,1
1607,C133405,C133405-20121224-18919-01-001,3172433,33502433.0,1360000,34,-9.560485595755686,1
1608,C133486,C133486-20130725-11026-01-001,1052406,1952406.0,1600000,40,-0.8551832657738553,1
1609,C133516,C133516-20110411-15698-01-001,505238,1665238.0,2200000,10,-2.2959476523935254,1
1610,C133518,C133518-20130723-15009-01-001,2223043,3233043.0,4000000,40,-0.4543321924047353,1
1611,C133535,C133535-20110705-17059-01-001,249796,569796.0,1540000,15,-1.2810453329917213,1
1612,C133541,C133541-20130313-18224-01-001,520300,720300.0,1240000,31,-0.3843936190659235,1
1613,C133665,C133665-20130626-17483-01-001,421400,621400.0,8140000,37,-0.47460844803037494,1
1614,C133673,C133673-20130719-15968-01-001,860233,870233.0,1140000,38,-0.011624757478497104,1
1615,C133724,C133724-20130225-19336-01-001,879739,1079739.0,930000,31,-0.2273401542957627,1
1616,C133725,C133725-20120813-18226-01-001,900368,1060368.0,5720000,26,-0.17770511613029338,1
1617,C133764,C133764-20130515-17103-01-001,123800,323800.0,7260000,33,-1.615508885298869,1
1618,C133777,C133777-20120228-14288-01-001,1800594,2580594.0,720000,18,-0.43319038050776576,1
1619,C133787,C133787-20121121-14720-01-001,561280,563077.0,6380000,29,-0.003201610604332953,1
1620,C133800,C133800-20130330-10546-01-001,2089534,2459534.0,1280000,32,-0.17707297416553164,1
1621,C133843,C133843-20111021-10886-01-001,678382,948382.0,560000,14,-0.39800584331541816,1
1622,C133861,C133861-20121226-21964-01-001,2024160,2204160.0,1080000,27,-0.08892577661844914,1
1623,C133876,C133876-20130226-15573-01-001,1364992,1795898.0,6600000,30,-0.315683901444111,1
1624,C134013,C134013-20130521-17195-01-001,580259,700259.0,3800000,38,-0.2068042029507513,1
1625,C134019,C134019-20130104-20555-01-001,818600,1218600.0,6000000,30,-0.4886391399951136,1
1626,C134037,C134037-20130909-16211-03-001,889781,1989781.0,3600000,36,-1.236259259300884,1
1627,C134070,C134070-20130930-17787-01-001,818397,898397.0,1640000,41,-0.09775206898363509,1
1628,C134134,C134134-20121031-16891-01-001,400393,630348.0,6380000,29,-0.574323227429051,1
1629,C134135,C134135-20130108-20721-01-001,1046842,2076842.0,3900000,39,-0.9839116122585835,1
1630,C134146,C134146-20131011-14897-01-001,1493832,1763832.0,1880000,47,-0.1807432161046222,1
1631,C134150,C134150-20130724-13819-01-001,3731388,4391388.0,4500000,45,-0.17687788029548254,1
1632,C134152,C134152-20121220-17952-01-001,862672,1132672.0,3400000,34,-0.3129810634864699,1
1633,C134165,C134165-20130305-20665-01-001,837620,1237620.0,1520000,38,-0.4775435161529094,1
1634,C134172,C134172-20120418-11473-01-001,62770,262770.0,2700000,27,-3.186235462800701,1
1635,C134188,C134188-20121011-13181-02-001,2923139,6113139.0,1120000,28,-1.091292613864753,1
1636,C134197,C134197-20130403-15406-01-001,1891048,1901048.0,4000000,40,-0.005288073068478431,1
1637,C134221,C134221-20130917-12901-02-001,6281720,9951053.0,3600000,36,-0.5841287099711544,1
1638,C134250,C134250-20130607-14972-01-001,3367672,3407672.0,1650000,33,-0.011877641290481971,1
1639,C112881,C112881-20130307-10175-02-001,4924736,4563901.0,4625000,37,0.07326991741283187,0
1640,C112935,C112935-20130305-11285-01-001,488831,444052.0,4350000,30,0.09160425586756978,0
1641,C112937,C112937-20130410-17766-01-001,1253120,805114.0,4030000,31,0.357512448927477,0
1642,C113088,C113088-20121126-11677-01-001,100000,63200.0,1440000,36,0.368,0
1643,C113112,C113112-20100722-17269-01-001,99396,52314.0,700000,7,0.47368103344198964,0
1644,C113162,C113162-20130205-10489-02-001,515947,448918.0,4500000,36,0.12991450672258972,0
1645,C113176,C113176-20130820-11062-01-001,4966909,3185194.0,4200000,42,0.3587170612547965,0
1646,C113214,C113214-20111122-11244-02-001,31000,21314.0,1000000,25,0.3124516129032258,0
1647,C113230,C113230-20130617-14278-01-001,1226080,1126772.0,1760000,44,0.08099634607855931,0
1648,C113304,C113304-20111012-17880-01-001,464790,398552.0,880000,22,0.1425116719378644,0
1649,C113305,C113305-20130916-19166-01-001,1525546,907840.0,4400000,44,0.40490814436273964,0
1650,C113310,C113310-20110311-15385-01-001,1715973,932370.0,1540000,12,0.45665228998358365,0
1651,C113374,C113374-20100915-14417-02-001,42600,22064.0,240000,6,0.48206572769953054,0
1652,C113602,C113602-20121025-12406-01-001,2308941,2108893.0,6600000,30,0.08664058544588189,0
1653,C113673,C113673-20130809-12705-01-001,1054535,729550.0,7700000,35,0.3081784862522344,0
1654,C113705,C113705-20120920-13558-03-001,536634,378183.0,5280000,24,0.29526828341103994,0
1655,C113858,C113858-20110718-18699-02-001,8030500,5066830.0,3080000,14,0.3690517402403337,0
1656,C114049,C114049-20120910-16227-01-001,193940,130440.0,4050000,27,0.3274208518098381,0
1657,C114078,C114078-20130927-16736-01-001,3209322,2942029.0,8580000,39,0.08328643869328163,0
1658,C114104,C114104-20131014-19220-01-001,100000,87900.0,8360000,38,0.121,0
1659,C114236,C114236-20120917-13839-01-001,1731439,1230771.0,5280000,24,0.2891629448106459,0
1660,C114359,C114359-20130604-12024-01-001,1297817,1055667.0,7480000,34,0.1865825459213433,0
1661,C114410,C114410-20120220-21256-01-001,5278118,5054564.0,2500000,25,0.042354869671348765,0
1662,C114431,C114431-20130528-19437-02-001,211300,204905.0,1600000,40,0.030265026029342168,0
1663,C114506,C114506-20130604-12611-01-001,10690633,9244220.0,7000000,35,0.13529722702107536,0
1664,C114559,C114559-20130111-17020-02-001,1549886,1368910.0,10800000,36,0.1167672977238326,0
1665,C114573,C114573-20130422-11251-01-001,4113874,2172405.0,7040000,32,0.4719320523671848,0
1666,C114611,C114611-20130902-13974-01-001,2427638,1321919.0,1440000,36,0.45547112048831,0
1667,C114678,C114678-20120213-12425-02-001,7756640,4650025.0,4180000,19,0.4005104014109202,0
1668,C114690,C114690-20130315-10102-01-001,1144718,692428.0,1750000,35,0.39511041147251985,0
1669,C114695,C114695-20130813-13529-01-001,677080,555140.0,10800000,36,0.18009688663082649,0
1670,C114711,C114711-20130226-10429-02-001,11600,8472.0,1240000,31,0.2696551724137931,0
1671,C114780,C114780-20121109-14405-01-001,7288962,6579117.0,5600000,37,0.09738629450942397,0
1672,C114858,C114858-20130725-11069-01-001,1876629,1452318.0,9600000,36,0.2261027619204435,0
1673,C115049,C115049-20130522-15430-01-001,3115118,2420334.0,4840000,41,0.22303617391058703,0
1674,C115150,C115150-20121204-12724-01-001,2308959,2176134.0,3480000,29,0.05752592402030526,0
1675,C115264,C115264-20130617-11875-02-001,418900,330833.0,7700000,35,0.21023394604917642,0
1676,C115269,C115269-20121212-13960-01-001,934245,891897.0,7040000,32,0.04532858083265096,0
1677,C115338,C115338-20130709-17500-02-001,1576173,1139590.0,4875000,39,0.27698926450332545,0
1678,C115366,C115366-20130530-14869-01-001,248182,190985.0,7000000,35,0.2304639337260559,0
1679,C115399,C115399-20130822-16636-01-001,1244200,1197290.0,1840000,46,0.03770294164925253,0
1680,C115405,C115405-20131008-19057-02-001,1218030,1144920.0,4400000,44,0.06002315213910987,0
1681,C115491,C115491-20120517-18481-01-001,27820,13910.0,3600000,24,0.5,0
1682,C115497,C115497-20100701-12714-02-001,693340,633336.0,875000,7,0.0865433986211671,0
1683,C115553,C115553-20110406-18719-01-001,676070,338035.0,1800000,9,0.5,0
1684,C115716,C115716-20120809-10335-01-001,3874780,2022390.0,5060000,23,0.4780632706889165,0
1685,C115734,C115734-20130627-14576-01-001,694820,639101.0,4200000,42,0.08019199217063412,0
1686,C115793,C115793-20110719-11217-01-001,2326100,1255932.0,600000,15,0.46006964446928333,0
1687,C115855,C115855-20110316-12138-02-001,38520,26760.0,1320000,6,0.3052959501557632,0
1688,C115902,C115902-20130429-14626-01-001,477773,443373.0,3700000,37,0.07200072000720008,0
1689,C115921,C115921-20130816-11314-01-001,295200,288710.0,1400000,35,0.02198509485094851,0
1690,C116018,C116018-20121121-19137-01-001,876824,805220.0,4625000,37,0.08166291068675127,0
1691,C116050,C116050-20120116-14888-02-001,2511346,2459893.0,640000,16,0.020488216279238306,0
1692,C116193,C116193-20130503-12421-01-001,604016,460732.0,7480000,34,0.23721888161902996,0
1693,C116263,C116263-20110712-14706-03-001,4430160,4059000.0,2175000,15,0.08378026978709573,0
1694,C116310,C116310-20101207-20149-01-001,265700,40700.0,320000,8,0.8468197214904027,0
1695,C116438,C116438-20121024-16460-01-001,836073,658957.0,4375000,35,0.21184274578894427,0
1696,C116464,C116464-20120918-16441-01-001,2279100,1445110.0,1320000,33,0.36592953358781977,0
1697,C116481,C116481-20111107-11663-02-001,697290,592449.0,490000,14,0.15035494557501183,0
1698,C116598,C116598-20110608-16964-01-001,433590,383990.0,390000,13,0.11439378214442215,0
1699,C116635,C116635-20130724-17015-02-001,2072316,1198574.0,8000000,41,0.42162585242791156,0
1700,C116645,C116645-20130618-19402-01-001,382520,229218.0,1360000,34,0.4007685872634111,0
1701,C116748,C116748-20130716-10490-01-001,14158759,9495687.0,5940000,35,0.3293418582800936,0
1702,C116808,C116808-20130923-18903-02-001,2707048,2109860.0,4810000,37,0.22060488029765266,0
1703,C116939,C116939-20121024-17961-01-001,1196102,1045657.0,5200000,26,0.12577940677300095,0
1704,C117006,C117006-20111028-11868-01-001,557431,300695.0,960000,24,0.4605700077677775,0
1705,C117014,C117014-20130502-20354-01-001,561400,496900.0,3800000,38,0.11489134307089419,0
1706,C117116,C117116-20130219-10929-01-001,126000,103124.0,15200000,38,0.18155555555555555,0
1707,C117124,C117124-20130506-11833-01-001,828911,579055.0,4000000,40,0.3014268118048862,0
1708,C117171,C117171-20130328-10380-01-001,1304860,1069260.0,10200000,34,0.18055576843492788,0
1709,C117308,C117308-20121228-20340-01-001,1442559,1260451.0,1750000,35,0.1262395506873549,0
1710,C117336,C117336-20130812-11834-02-001,670040,510020.0,7700000,35,0.23882156289176765,0
1711,C117343,C117343-20131011-15064-02-001,3331874,2264560.0,5945000,41,0.320334442418891,0
1712,C117344,C117344-20120319-17371-01-001,1135267,1080167.0,2400000,18,0.048534838060121537,0
1713,C117353,C117353-20130322-11441-01-001,4116193,2839105.0,7040000,32,0.31025950435268707,0
1714,C117413,C117413-20120109-17423-02-001,2041354,1590577.0,1540000,17,0.22082255209042626,0
1715,C117418,C117418-20120819-10071-03-001,11946456,9417052.0,5060000,23,0.2117283987820321,0
1716,C117478,C117478-20130118-11521-04-001,11484535,6928801.0,8700000,29,0.39668423667131497,0
1717,C117557,C117557-20121018-19079-01-001,3145510,3072797.0,1300000,26,0.02311644216677105,0
1718,C117605,C117605-20130227-10593-03-001,1760686,1087450.0,6380000,29,0.38237141659557694,0
1719,C117788,C117788-20110907-15249-01-001,498186,381788.0,2640000,12,0.2336436591955615,0
1720,C117840,C117840-20120725-10973-01-001,3674040,2376532.0,5200000,30,0.3531556542661484,0
1721,C117857,C117857-20130603-17419-02-001,283510,215752.0,7260000,33,0.23899686078092483,0
1722,C117927,C117927-20111123-17454-01-001,758545,379273.0,9200000,23,0.49999934084332504,0
1723,C117932,C117932-20130419-12543-02-001,120100,68531.0,5100000,34,0.42938384679433805,0
1724,C117940,C117940-20131011-13466-02-001,2000000,1935527.0,8360000,38,0.0322365,0
1725,C117984,C117984-20121203-18353-01-001,1554759,1110576.0,1240000,31,0.2856925092570617,0
1726,C118002,C118002-20130911-17155-02-001,293000,188000.0,10340000,47,0.3583617747440273,0
1727,C118226,C118226-20120120-14475-02-001,26700,17519.0,3740000,17,0.34385767790262173,0
1728,C118292,C118292-20120209-14044-03-001,1917066,797161.0,3740000,17,0.5841765489555394,0
1729,C118506,C118506-20130507-15650-01-001,184400,92200.0,7700000,35,0.5,0
1730,C118511,C118511-20130716-20320-01-001,2809710,2481797.0,4000000,40,0.11670706229468522,0
1731,C118590,C118590-20111227-18096-02-001,1085063,594770.0,5720000,26,0.4518567124673867,0
1732,C118615,C118615-20130418-15273-02-001,170580,127040.0,5125000,41,0.2552468050181733,0
1733,C118692,C118692-20120521-18651-01-001,477570,384261.0,4400000,20,0.19538287580878197,0
1734,C118838,C118838-20130622-10213-01-001,1000640,951340.0,1680000,42,0.049268468180364566,0
1735,C118844,C118844-20120521-20819-01-001,471670,456414.0,8100000,27,0.032344647741005365,0
1736,C118983,C118983-20121210-18835-01-001,2503378,2062538.0,1200000,30,0.1760980563063189,0
1737,C119027,C119027-20110907-11400-01-001,699770,370462.0,720000,18,0.4705946239478686,0
1738,C119029,C119029-20130131-12869-02-001,399676,282840.0,10500000,35,0.2923267846956034,0
1739,C119173,C119173-20130206-10730-01-001,137200,74740.0,1200000,30,0.45524781341107873,0
1740,C119214,C119214-20130813-10430-01-001,2836202,2186643.0,8100000,36,0.22902423734275626,0
1741,C119348,C119348-20130114-13863-02-001,2041262,1541592.0,4440000,37,0.24478484388579222,0
1742,C119368,C119368-20130820-19133-03-001,222097,83633.0,10120000,46,0.6234393080500862,0
1743,C119414,C119414-20130408-15047-02-001,385800,225400.0,9240000,42,0.4157594608605495,0
1744,C119470,C119470-20131010-18945-02-001,555750,494040.0,9460000,43,0.1110391363022942,0
1745,C119564,C119564-20110215-15785-01-001,60400,33536.0,1300000,13,0.4447682119205298,0
1746,C119608,C119608-20120718-11504-01-001,184450,168846.0,6900000,23,0.0845974518839794,0
1747,C119651,C119651-20120717-13143-01-001,1459960,828496.0,7200000,24,0.4325214389435327,0
1748,C119750,C119750-20130709-18718-01-001,2522546,2118323.0,4560000,38,0.1602440550142594,0
1749,C119869,C119869-20110923-14222-01-001,2145188,1329749.0,2300000,23,0.38012472566506994,0
1750,C119901,C119901-20130204-20135-02-001,5129623,5018593.0,10200000,34,0.02164486551935688,0
1751,C119920,C119920-20130510-16723-03-001,56500,21060.0,7700000,35,0.6272566371681416,0
1752,C119933,C119933-20130506-17565-01-001,432640,405151.0,7040000,32,0.06353781434911243,0
1753,C119951,C119951-20130910-19937-01-001,2210804,1380670.0,5220000,36,0.3754896408727323,0
1754,C119952,C119952-20121105-16353-01-001,214854,172287.0,780000,26,0.1981205842106733,0
1755,C120076,C120076-20130909-18753-03-001,775864,447932.0,9680000,44,0.4226668591402617,0
1756,C120251,C120251-20120917-11526-01-001,1505680,1167856.0,6600000,30,0.22436639923489718,0
1757,C120549,C120549-20111111-15340-01-001,107000,102617.0,2400000,24,0.04096261682242991,0
1758,C120627,C120627-20130827-10328-01-001,1850610,1774710.0,8800000,40,0.04101350365555141,0
1759,C120637,C120637-20120222-17036-01-001,278800,165164.0,2400000,24,0.4075896700143472,0
1760,C120713,C120713-20130212-10632-02-001,534350,400190.0,6600000,30,0.2510713951529896,0
1761,C120827,C120827-20130726-10640-04-001,2426304,849219.0,7700000,35,0.6499948069161985,0
1762,C120838,C120838-20101101-11137-02-001,5500,4763.0,1100000,5,0.134,0
1763,C120863,C120863-20130416-12181-02-001,2099099,1307500.0,7040000,32,0.3771137044989303,0
1764,C121109,C121109-20130624-19798-03-001,686700,441150.0,7700000,35,0.35757972913936215,0
1765,C121141,C121141-20120529-12202-01-001,328700,184400.0,6300000,21,0.4390021296014603,0
1766,C121160,C121160-20131001-19985-02-001,443332,420707.0,8140000,37,0.05103398807214458,0
1767,C121333,C121333-20130507-15781-02-001,8461142,7403662.0,9900000,33,0.1249807650078441,0
1768,C121374,C121374-20130806-10817-01-001,2276767,1168383.0,6160000,44,0.4868236407151017,0
1769,C121388,C121388-20120822-16507-02-001,2369869,1759312.0,5940000,27,0.25763322782820486,0
1770,C121391,C121391-20120921-16952-02-001,147600,77369.0,2000000,25,0.47581978319783197,0
1771,C121409,C121409-20130702-15972-02-001,3581366,2073158.0,9680000,44,0.4211264640363481,0
1772,C121495,C121495-20130924-18223-02-001,1737598,1594240.0,7920000,36,0.08250354800132137,0
1773,C121544,C121544-20110322-18708-02-001,1000000,700000.0,2100000,7,0.3,0
1774,C121548,C121548-20121128-10886-02-001,3657718,3448370.0,7800000,26,0.057234592716004895,0
1775,C121732,C121732-20121212-13025-02-001,238730,213297.0,1400000,35,0.10653457881288485,0
1776,C122117,C122117-20130522-18358-03-001,492880,450602.0,7040000,32,0.08577747118974192,0
1777,C122522,C122522-20130117-16027-01-001,594610,548392.0,840000,28,0.07772825885874775,0
1778,C123062,C123062-20130425-11603-02-001,1671138,1574703.0,7920000,36,0.057706185844616065,0
1779,C123268,C123268-20130415-13632-01-001,390374,287772.0,1640000,41,0.2628300040474007,0
1780,C123304,C123304-20130912-19149-01-001,2745647,2508248.0,4600000,46,0.08646377338383267,0
1781,C123314,C123314-20121116-13066-01-001,1102012,578099.0,3700000,37,0.4754149682580589,0
1782,C123315,C123315-20130902-15578-01-001,993522,584424.0,5720000,44,0.4117654163672269,0
1783,C123364,C123364-20100719-10112-02-001,674628,556840.0,1000000,8,0.17459696306705325,0
1784,C123367,C123367-20121120-12702-02-001,5182387,4652799.0,8140000,37,0.10218997539164867,0
1785,C123394,C123394-20130923-14289-01-001,3229075,3070946.0,1880000,47,0.04897037077181546,0
1786,C123537,C123537-20130527-15914-01-001,356005,233034.0,1680000,42,0.34541930590862485,0
1787,C123560,C123560-20130502-20213-01-001,191840,125380.0,4680000,39,0.3464345287739783,0
1788,C123584,C123584-20131016-10894-01-001,2559031,1904766.0,4300000,43,0.2556690403516018,0
1789,C123621,C123621-20131011-12702-01-001,1929953,1718848.0,4600000,46,0.10938349275863195,0
1790,C123658,C123658-20130619-17446-01-001,3624580,3191819.0,4400000,44,0.11939617831583245,0
1791,C123761,C123761-20130624-12244-02-001,872497,448662.0,7700000,35,0.4857724439167126,0
1792,C123801,C123801-20120525-16853-01-001,603100,567066.0,1240000,31,0.05974796882772343,0
1793,C123818,C123818-20130712-18218-02-001,3364484,2511930.0,5850000,45,0.2533981436677957,0
1794,C123870,C123870-20130903-10716-01-001,4699426,2883614.0,1680000,42,0.38639016765026196,0
1795,C123926,C123926-20130121-21449-01-001,985896,776102.0,3700000,37,0.21279526440922775,0
1796,C123970,C123970-20120130-15686-02-001,1830339,1048599.0,3740000,17,0.4271012091202777,0
1797,C123979,C123979-20121122-17475-01-001,735266,464092.0,5940000,27,0.36881074332282465,0
1798,C123993,C123993-20130228-12229-01-001,1334391,1263401.0,5800000,29,0.05320029886292698,0
1799,C124034,C124034-20130701-10069-02-001,1875960,1211240.0,10200000,34,0.35433591334570036,0
1800,C124063,C124063-20130718-16706-01-001,831095,514027.0,16000000,40,0.3815063259916135,0
1801,C124103,C124103-20130902-10911-01-001,1901384,1528645.0,11400000,38,0.19603562457662418,0
1802,C124135,C124135-20131001-15316-01-001,221678,188468.0,8140000,37,0.14981188931693717,0
1803,C124144,C124144-20130306-16077-01-001,1307251,854697.0,7700000,35,0.3461875339930893,0
1804,C124151,C124151-20130717-16059-01-001,1193528,909683.0,1400000,35,0.2378201433062316,0
1805,C124213,C124213-20130701-18531-02-001,1440243,1152251.0,9900000,45,0.19996070107613784,0
1806,C124241,C124241-20130821-11289-02-001,3707415,3588656.0,7920000,36,0.03203283150119423,0
1807,C124253,C124253-20121114-13244-02-001,1644723,1239606.0,1320000,33,0.2463132089719667,0
1808,C124263,C124263-20130822-19788-01-001,1786883,1359033.0,4680000,36,0.23943929177232084,0
1809,C124295,C124295-20130206-10815-02-001,2020695,1960695.0,3600000,30,0.029692754225650087,0
1810,C124300,C124300-20120914-10556-03-001,3892588,2214388.0,5940000,28,0.4311270548026146,0
1811,C124326,C124326-20130227-14410-01-001,919825,819580.0,4350000,29,0.10898268692414317,0
1812,C124343,C124343-20100125-20261-01-001,253550,219879.0,300000,3,0.13279826464208244,0
1813,C124377,C124377-20130108-18237-02-001,1624066,1527980.0,6000000,30,0.05916385171538595,0
1814,C124386,C124386-20111118-13305-01-001,851634,693166.0,3520000,16,0.18607523889370317,0
1815,C124399,C124399-20130712-13041-01-001,3037550,2688764.0,7700000,35,0.11482477654688812,0
1816,C124404,C124404-20130502-15737-01-001,4189581,4100308.0,1520000,38,0.021308336084205078,0
1817,C124412,C124412-20131008-12118-01-001,1071440,992630.0,4625000,37,0.07355521541103562,0
1818,C124418,C124418-20130528-13438-01-001,1683479,1591671.0,1320000,33,0.05453468680036995,0
1819,C124431,C124431-20120705-17590-03-001,440000,168370.0,6600000,22,0.6173409090909091,0
1820,C124473,C124473-20130722-12427-01-001,535100,489414.0,1800000,45,0.08537843393758177,0
1821,C124496,C124496-20130513-18399-02-001,245800,221856.0,7260000,33,0.09741253051261188,0
1822,C124515,C124515-20130620-11190-02-001,1179368,614883.0,7480000,34,0.4786334714864232,0
1823,C124549,C124549-20130520-20098-01-001,2792541,2647383.0,7040000,33,0.051980615503944255,0
1824,C124558,C124558-20130418-12306-02-001,683200,586931.0,11700000,39,0.14090895784543325,0
1825,C124585,C124585-20130709-14831-01-001,1500515,1197419.0,7260000,35,0.20199464850401364,0
1826,C124589,C124589-20120213-13300-01-001,881171,789343.0,3960000,18,0.10421132788074051,0
1827,C124596,C124596-20130314-13617-01-001,765860,555331.0,5280000,32,0.27489227796202964,0
1828,C124664,C124664-20130822-13871-01-001,293300,227200.0,10800000,36,0.22536651892260484,0
1829,C124682,C124682-20130205-19177-02-001,440892,326992.0,7700000,35,0.2583399109078867,0
1830,C124694,C124694-20121211-12659-03-001,899390,551058.0,5940000,27,0.3872980575723546,0
1831,C124806,C124806-20131021-14881-02-001,6796206,4394286.0,14100000,48,0.3534207173826102,0
1832,C124901,C124901-20111027-19175-02-001,215900,107950.0,3080000,14,0.5,0
1833,C124919,C124919-20130910-15878-02-001,1496575,1314675.0,4200000,42,0.12154419257304178,0
1834,C124932,C124932-20120726-17119-02-001,1056719,627008.0,5280000,24,0.4066464216125574,0
1835,C124951,C124951-20130506-21178-02-001,3151480,1398895.0,10200000,34,0.5561149047431683,0
1836,C124999,C124999-20130715-11835-01-001,423818,350850.0,1720000,43,0.17216824202841785,0
1837,C125045,C125045-20130902-16543-01-001,574470,539617.0,4400000,44,0.060669834804254356,0
1838,C125057,C125057-20101215-13838-01-001,17200,6199.0,900000,3,0.6395930232558139,0
1839,C125074,C125074-20130911-15263-01-001,3429485,3339746.0,8140000,37,0.026166902610741845,0
1840,C125076,C125076-20130509-12732-01-001,2127263,1754660.0,3900000,39,0.17515605733752715,0
1841,C125096,C125096-20130620-11014-01-001,993896,877515.0,9900000,33,0.11709575247309578,0
1842,C125103,C125103-20130816-17446-01-001,2850868,581298.0,1850000,37,0.7960978901864274,0
1843,C125112,C125112-20130521-14989-03-001,5311948,5181892.0,7920000,36,0.024483673409453555,0
1844,C125137,C125137-20131017-16223-01-001,8486398,4309017.0,6600000,38,0.49224429492936816,0
1845,C125141,C125141-20131021-15008-01-001,965162,931501.0,1480000,37,0.03487601045213135,0
1846,C125157,C125157-20130225-12662-01-001,27508,16181.0,6820000,31,0.41177112112839903,0
1847,C125165,C125165-20130925-20668-01-001,4244756,3726606.0,4750000,42,0.12206826493678317,0
1848,C125176,C125176-20111122-19023-03-001,273200,183200.0,3080000,14,0.3294289897510981,0
1849,C125214,C125214-20130205-16249-01-001,1339175,904011.0,6600000,30,0.32494931581010694,0
1850,C125250,C125250-20130419-17845-01-001,2272626,1455427.0,4000000,40,0.3595835830444605,0
1851,C125253,C125253-20130114-19122-01-001,1703442,1230443.0,3500000,28,0.2776725007367436,0
1852,C125289,C125289-20131004-18377-01-001,1158283,905962.0,12600000,45,0.21784054501361066,0
1853,C125299,C125299-20130723-15616-04-001,1933280,1269970.0,7000000,35,0.3431008441612182,0
1854,C125322,C125322-20130524-10437-03-001,3981280,3718752.0,3840000,32,0.06594060201744163,0
1855,C125363,C125363-20130710-16793-01-001,298609,281650.0,7480000,44,0.05679333174820585,0
1856,C125381,C125381-20121217-11866-02-001,64900,8467.0,6160000,28,0.869537750385208,0
1857,C125399,C125399-20130716-19858-01-001,2784203,2599030.0,7480000,34,0.06650844065608721,0
1858,C125417,C125417-20130828-18258-02-001,795452,741099.0,7920000,36,0.0683297043693397,0
1859,C125430,C125430-20130808-12178-02-001,2682139,1852258.0,11100000,37,0.3094101386990011,0
1860,C125438,C125438-20120426-10963-01-001,8317018,3188232.0,5600000,28,0.6166616448347232,0
1861,C125495,C125495-20130513-10015-01-001,102220,99400.0,1520000,38,0.027587556251222854,0
1862,C125514,C125514-20130913-17963-02-001,3373352,2726051.0,7380000,48,0.19188658639833614,0
1863,C125516,C125516-20130612-10405-01-001,5182246,3563700.0,4930000,34,0.3123251964495703,0
1864,C125547,C125547-20121122-10118-02-001,2060670,1789680.0,8400000,28,0.1315057723944154,0
1865,C125554,C125554-20131011-10548-01-001,24863875,22027882.0,7800000,39,0.1140607809522852,0
1866,C125562,C125562-20110920-17832-03-001,2078043,1775215.0,2860000,13,0.14572749457061282,0
1867,C125588,C125588-20130617-17765-02-001,1044970,907170.0,5250000,35,0.13186981444443382,0
1868,C125662,C125662-20120214-15327-02-001,858218,609051.0,8400000,28,0.2903306619064154,0
1869,C125694,C125694-20130917-16579-01-001,3291409,2930079.0,6300000,37,0.10977973263122268,0
1870,C125715,C125715-20130826-11279-01-001,8347207,6317653.0,6820000,36,0.24314168799216312,0
